Fractional time	Rough Address	'Time’ in memory		LTC Time
0.398998330550918	158706E9	1252.805875	1252.844917	00:03:59:22
0.398998330550918	158732E7	1252.844938	1252.883979	00:03:59:23
0.398998330550918	15875EE4	1252.884	1252.923042	00:03:59:24
0.400667779632721	15878AE1	1252.923063	1252.962146	00:04:00:00
0.400667779632721	1587B6EB	1252.962167	1253.001208	00:04:00:01
0.400667779632721	1587E2E8	1253.001229	1253.040271	00:04:00:02
0.400667779632721	15880EE5	1253.040292	1253.079333	00:04:00:03
0.400667779632721	15883AE3	1253.079354	1253.118396	00:04:00:04
0.400667779632721	158866E0	1253.118417	1253.157458	00:04:00:05
0.400667779632721	158892DD	1253.157479	1253.196521	00:04:00:06
0.400667779632721	1588BEDB	1253.196542	1253.235583	00:04:00:07
0.400667779632721	1588EAD8	1253.235604	1253.274646	00:04:00:08
0.400667779632721	158916D5	1253.274667	1253.313708	00:04:00:09
0.400667779632721	158942D2	1253.313729	1253.352771	00:04:00:10
0.400667779632721	15896ED0	1253.352792	1253.391833	00:04:00:11
0.400667779632721	15899ACD	1253.391854	1253.430896	00:04:00:12
0.400667779632721	1589C6CA	1253.430917	1253.469958	00:04:00:13
0.400667779632721	1589F2C8	1253.469979	1253.509021	00:04:00:14
0.400667779632721	158A1EC5	1253.509042	1253.548083	00:04:00:15
0.400667779632721	158A4AC2	1253.548104	1253.587146	00:04:00:16
0.400667779632721	158A76C0	1253.587167	1253.626208	00:04:00:17
0.400667779632721	158AA2BD	1253.626229	1253.665271	00:04:00:18
0.400667779632721	158ACEBA	1253.665292	1253.704333	00:04:00:19
0.400667779632721	158AFAB7	1253.704354	1253.743396	00:04:00:20
0.400667779632721	158B26B5	1253.743417	1253.782458	00:04:00:21
0.400667779632721	158B52B2	1253.782479	1253.8215	00:04:00:22
0.400667779632721	158B7EA9	1253.821521	1253.860563	00:04:00:23
0.400667779632721	158BAAA7	1253.860583	1253.899625	00:04:00:24
0.402337228714524	158BD6A4	1253.899646	1253.938688	00:04:01:00
0.402337228714524	158C02A1	1253.938708	1253.97775	00:04:01:01
0.402337228714524	158C2E9F	1253.977771	1254.016813	00:04:01:02
0.402337228714524	158C5A9C	1254.016833	1254.055875	00:04:01:03
0.402337228714524	158C8699	1254.055896	1254.094938	00:04:01:04
0.402337228714524	158CB296	1254.094958	1254.134	00:04:01:05
0.402337228714524	158CDE94	1254.134021	1254.173063	00:04:01:06
0.402337228714524	158D0A91	1254.173083	1254.212125	00:04:01:07
0.402337228714524	158D368E	1254.212146	1254.251188	00:04:01:08
0.402337228714524	158D628C	1254.251208	1254.29025	00:04:01:09
0.402337228714524	158D8E89	1254.290271	1254.329313	00:04:01:10
0.402337228714524	158DBA86	1254.329333	1254.368375	00:04:01:11
0.402337228714524	158DE684	1254.368396	1254.407438	00:04:01:12
0.402337228714524	158E1281	1254.407458	1254.4465	00:04:01:13
0.402337228714524	158E3E7E	1254.446521	1254.485563	00:04:01:14
0.402337228714524	158E6A7B	1254.485583	1254.524625	00:04:01:15
0.402337228714524	158E9679	1254.524646	1254.563729	00:04:01:16
0.402337228714524	158EC282	1254.56375	1254.602792	00:04:01:17
0.402337228714524	158EEE80	1254.602813	1254.641854	00:04:01:18
0.402337228714524	158F1A7D	1254.641875	1254.680917	00:04:01:19
0.402337228714524	158F467A	1254.680938	1254.719979	00:04:01:20
0.402337228714524	158F7277	1254.72	1254.759042	00:04:01:21
0.402337228714524	158F9E75	1254.759063	1254.798104	00:04:01:22
0.402337228714524	158FCA72	1254.798125	1254.837167	00:04:01:23
0.402337228714524	158FF66F	1254.837188	1254.876229	00:04:01:24
0.404006677796327	1590226D	1254.87625	1254.915292	00:04:02:00
0.404006677796327	15904E6A	1254.915313	1254.954354	00:04:02:01
0.404006677796327	15907A67	1254.954375	1254.993417	00:04:02:02
0.404006677796327	1590A665	1254.993438	1255.032479	00:04:02:03
0.404006677796327	1590D262	1255.0325	1255.071542	00:04:02:04
0.404006677796327	1590FE5F	1255.071563	1255.110604	00:04:02:05
0.404006677796327	15912A5C	1255.110625	1255.149667	00:04:02:06
0.404006677796327	1591565A	1255.149688	1255.188729	00:04:02:07
0.404006677796327	15918257	1255.18875	1255.227792	00:04:02:08
0.404006677796327	1591AE54	1255.227813	1255.266854	00:04:02:09
0.404006677796327	1591DA52	1255.266875	1255.305917	00:04:02:10
0.404006677796327	1592064F	1255.305938	1255.344979	00:04:02:11
0.404006677796327	1592324C	1255.345	1255.384042	00:04:02:12
0.404006677796327	15925E4A	1255.384063	1255.423083	00:04:02:13
0.404006677796327	15928A41	1255.423104	1255.462146	00:04:02:14
0.404006677796327	1592B63E	1255.462167	1255.501208	00:04:02:15
0.404006677796327	1592E23B	1255.501229	1255.540271	00:04:02:16
0.404006677796327	15930E39	1255.540292	1255.579333	00:04:02:17
0.404006677796327	15933A36	1255.579354	1255.618396	00:04:02:18
0.404006677796327	15936633	1255.618417	1255.657458	00:04:02:19
0.404006677796327	15939231	1255.657479	1255.696521	00:04:02:20
0.404006677796327	1593BE2E	1255.696542	1255.735583	00:04:02:21
0.404006677796327	1593EA2B	1255.735604	1255.774646	00:04:02:22
0.404006677796327	15941629	1255.774667	1255.813708	00:04:02:23
0.404006677796327	15944226	1255.813729	1255.852771	00:04:02:24
0.40567612687813	15946E23	1255.852792	1255.891833	00:04:03:00
0.40567612687813	15949A20	1255.891854	1255.930896	00:04:03:01
0.40567612687813	1594C61E	1255.930917	1255.969958	00:04:03:02
0.40567612687813	1594F21B	1255.969979	1256.009021	00:04:03:03
0.40567612687813	15951E19	1256.009042	1256.048083	00:04:03:04
0.40567612687813	15954A16	1256.048104	1256.087146	00:04:03:05
0.40567612687813	15957613	1256.087167	1256.126208	00:04:03:06
0.40567612687813	1595A210	1256.126229	1256.165313	00:04:03:07
0.40567612687813	1595CE1A	1256.165333	1256.204375	00:04:03:08
0.40567612687813	1595FA17	1256.204396	1256.243438	00:04:03:09
0.40567612687813	15962614	1256.243458	1256.2825	00:04:03:10
0.40567612687813	15965212	1256.282521	1256.321563	00:04:03:11
0.40567612687813	15967E0F	1256.321583	1256.360625	00:04:03:12
0.40567612687813	1596AA0C	1256.360646	1256.399688	00:04:03:13
0.40567612687813	1596D609	1256.399708	1256.43875	00:04:03:14
0.40567612687813	15970207	1256.438771	1256.477813	00:04:03:15
0.40567612687813	15972E04	1256.477833	1256.516875	00:04:03:16
0.40567612687813	15975A01	1256.516896	1256.555938	00:04:03:17
0.40567612687813	159785FF	1256.555958	1256.595	00:04:03:18
0.40567612687813	1597B1FC	1256.595021	1256.634063	00:04:03:19
0.40567612687813	1597DDF9	1256.634083	1256.673125	00:04:03:20
0.40567612687813	159809F7	1256.673146	1256.712188	00:04:03:21
0.40567612687813	159835F4	1256.712208	1256.75125	00:04:03:22
0.40567612687813	159861F1	1256.751271	1256.790313	00:04:03:23
0.40567612687813	15988DEE	1256.790333	1256.829375	00:04:03:24
0.407345575959933	1598B9EC	1256.829396	1256.868438	00:04:04:00
0.407345575959933	1598E5E9	1256.868458	1256.9075	00:04:04:01
0.407345575959933	159911E7	1256.907521	1256.946563	00:04:04:02
0.407345575959933	15993DE4	1256.946583	1256.985625	00:04:04:03
0.407345575959933	159969E1	1256.985646	1257.024667	00:04:04:04
0.407345575959933	159995D9	1257.024688	1257.063729	00:04:04:05
0.407345575959933	1599C1D6	1257.06375	1257.102792	00:04:04:06
0.407345575959933	1599EDD3	1257.102813	1257.141854	00:04:04:07
0.407345575959933	159A19D0	1257.141875	1257.180917	00:04:04:08
0.407345575959933	159A45CE	1257.180938	1257.219979	00:04:04:09
0.407345575959933	159A71CB	1257.22	1257.259042	00:04:04:10
0.407345575959933	159A9DC8	1257.259063	1257.298104	00:04:04:11
0.407345575959933	159AC9C6	1257.298125	1257.337167	00:04:04:12
0.407345575959933	159AF5C3	1257.337188	1257.376229	00:04:04:13
0.407345575959933	159B21C0	1257.37625	1257.415292	00:04:04:14
0.407345575959933	159B4DBE	1257.415313	1257.454354	00:04:04:15
0.407345575959933	159B79BB	1257.454375	1257.493417	00:04:04:16
0.407345575959933	159BA5B8	1257.493438	1257.532479	00:04:04:17
0.407345575959933	159BD1B5	1257.5325	1257.571542	00:04:04:18
0.407345575959933	159BFDB3	1257.571563	1257.610604	00:04:04:19
0.407345575959933	159C29B0	1257.610625	1257.649667	00:04:04:20
0.407345575959933	159C55AD	1257.649688	1257.688729	00:04:04:21
0.407345575959933	159C81AB	1257.68875	1257.727792	00:04:04:22
0.407345575959933	159CADA8	1257.727813	1257.766896	00:04:04:23
0.407345575959933	159CD9B1	1257.766917	1257.805958	00:04:04:24
0.409015025041736	159D05AE	1257.805979	1257.845021	00:04:05:00
0.409015025041736	159D31AC	1257.845042	1257.884083	00:04:05:01
0.409015025041736	159D5DA9	1257.884104	1257.923146	00:04:05:02
0.409015025041736	159D89A7	1257.923167	1257.962208	00:04:05:03
0.409015025041736	159DB5A4	1257.962229	1258.001271	00:04:05:04
0.409015025041736	159DE1A1	1258.001292	1258.040333	00:04:05:05
0.409015025041736	159E0D9E	1258.040354	1258.079396	00:04:05:06
0.409015025041736	159E399C	1258.079417	1258.118458	00:04:05:07
0.409015025041736	159E6599	1258.118479	1258.157521	00:04:05:08
0.409015025041736	159E9196	1258.157542	1258.196583	00:04:05:09
0.409015025041736	159EBD93	1258.196604	1258.235646	00:04:05:10
0.409015025041736	159EE991	1258.235667	1258.274708	00:04:05:11
0.409015025041736	159F158E	1258.274729	1258.313771	00:04:05:12
0.409015025041736	159F418C	1258.313792	1258.352833	00:04:05:13
0.409015025041736	159F6D89	1258.352854	1258.391896	00:04:05:14
0.409015025041736	159F9986	1258.391917	1258.430958	00:04:05:15
0.409015025041736	159FC583	1258.430979	1258.470021	00:04:05:16
0.409015025041736	159FF181	1258.470042	1258.509083	00:04:05:17
0.409015025041736	15A01D7E	1258.509104	1258.548146	00:04:05:18
0.409015025041736	15A0497B	1258.548167	1258.587208	00:04:05:19
0.409015025041736	15A07579	1258.587229	1258.62625	00:04:05:20
0.409015025041736	15A0A170	1258.626271	1258.665313	00:04:05:21
0.409015025041736	15A0CD6D	1258.665333	1258.704375	00:04:05:22
0.409015025041736	15A0F96B	1258.704396	1258.743438	00:04:05:23
0.409015025041736	15A12568	1258.743458	1258.7825	00:04:05:24
0.410684474123539	15A15165	1258.782521	1258.821563	00:04:06:00
0.410684474123539	15A17D62	1258.821583	1258.860625	00:04:06:01
0.410684474123539	15A1A960	1258.860646	1258.899688	00:04:06:02
0.410684474123539	15A1D55D	1258.899708	1258.93875	00:04:06:03
0.410684474123539	15A2015A	1258.938771	1258.977813	00:04:06:04
0.410684474123539	15A22D58	1258.977833	1259.016875	00:04:06:05
0.410684474123539	15A25955	1259.016896	1259.055938	00:04:06:06
0.410684474123539	15A28552	1259.055958	1259.095	00:04:06:07
0.410684474123539	15A2B150	1259.095021	1259.134063	00:04:06:08
0.410684474123539	15A2DD4D	1259.134083	1259.173125	00:04:06:09
0.410684474123539	15A3094A	1259.173146	1259.212188	00:04:06:10
0.410684474123539	15A33547	1259.212208	1259.25125	00:04:06:11
0.410684474123539	15A36145	1259.251271	1259.290313	00:04:06:12
0.410684474123539	15A38D42	1259.290333	1259.329375	00:04:06:13
0.410684474123539	15A3B93F	1259.329396	1259.368479	00:04:06:14
0.410684474123539	15A3E549	1259.3685	1259.407542	00:04:06:15
0.410684474123539	15A41146	1259.407563	1259.446604	00:04:06:16
0.410684474123539	15A43D43	1259.446625	1259.485667	00:04:06:17
0.410684474123539	15A46941	1259.485688	1259.524729	00:04:06:18
0.410684474123539	15A4953E	1259.52475	1259.563792	00:04:06:19
0.410684474123539	15A4C13B	1259.563813	1259.602854	00:04:06:20
0.410684474123539	15A4ED39	1259.602875	1259.641917	00:04:06:21
0.410684474123539	15A51936	1259.641938	1259.680979	00:04:06:22
0.410684474123539	15A54533	1259.681	1259.720042	00:04:06:23
0.410684474123539	15A57131	1259.720063	1259.759104	00:04:06:24
0.412353923205342	15A59D2E	1259.759125	1259.798167	00:04:07:00
0.412353923205342	15A5C92B	1259.798188	1259.837229	00:04:07:01
0.412353923205342	15A5F528	1259.83725	1259.876292	00:04:07:02
0.412353923205342	15A62126	1259.876313	1259.915354	00:04:07:03
0.412353923205342	15A64D23	1259.915375	1259.954417	00:04:07:04
0.412353923205342	15A67920	1259.954438	1259.993479	00:04:07:05
0.412353923205342	15A6A51E	1259.9935	1260.032542	00:04:07:06
0.412353923205342	15A6D11B	1260.032563	1260.071604	00:04:07:07
0.412353923205342	15A6FD18	1260.071625	1260.110667	00:04:07:08
0.412353923205342	15A72916	1260.110688	1260.149729	00:04:07:09
0.412353923205342	15A75513	1260.14975	1260.188792	00:04:07:10
0.412353923205342	15A78110	1260.188813	1260.227833	00:04:07:11
0.412353923205342	15A7AD07	1260.227854	1260.266896	00:04:07:12
0.412353923205342	15A7D905	1260.266917	1260.305958	00:04:07:13
0.412353923205342	15A80502	1260.305979	1260.345021	00:04:07:14
0.412353923205342	15A830FF	1260.345042	1260.384083	00:04:07:15
0.412353923205342	15A85CFD	1260.384104	1260.423146	00:04:07:16
0.412353923205342	15A888FA	1260.423167	1260.462208	00:04:07:17
0.412353923205342	15A8B4F7	1260.462229	1260.501271	00:04:07:18
0.412353923205342	15A8E0F5	1260.501292	1260.540333	00:04:07:19
0.412353923205342	15A90CF2	1260.540354	1260.579396	00:04:07:20
0.412353923205342	15A938EF	1260.579417	1260.618458	00:04:07:21
0.412353923205342	15A964EC	1260.618479	1260.657521	00:04:07:22
0.412353923205342	15A990EA	1260.657542	1260.696583	00:04:07:23
0.412353923205342	15A9BCE7	1260.696604	1260.735646	00:04:07:24
0.414023372287145	15A9E8E4	1260.735667	1260.774708	00:04:08:00
0.414023372287145	15AA14E2	1260.774729	1260.813771	00:04:08:01
0.414023372287145	15AA40DF	1260.813792	1260.852833	00:04:08:02
0.414023372287145	15AA6CDC	1260.852854	1260.891896	00:04:08:03
0.414023372287145	15AA98DA	1260.891917	1260.930958	00:04:08:04
0.414023372287145	15AAC4D7	1260.930979	1260.970063	00:04:08:05
0.414023372287145	15AAF0E0	1260.970083	1261.009125	00:04:08:06
0.414023372287145	15AB1CDE	1261.009146	1261.048188	00:04:08:07
0.414023372287145	15AB48DB	1261.048208	1261.08725	00:04:08:08
0.414023372287145	15AB74D8	1261.087271	1261.126313	00:04:08:09
0.414023372287145	15ABA0D5	1261.126333	1261.165375	00:04:08:10
0.414023372287145	15ABCCD3	1261.165396	1261.204438	00:04:08:11
0.414023372287145	15ABF8D0	1261.204458	1261.2435	00:04:08:12
0.414023372287145	15AC24CD	1261.243521	1261.282563	00:04:08:13
0.414023372287145	15AC50CB	1261.282583	1261.321625	00:04:08:14
0.414023372287145	15AC7CC8	1261.321646	1261.360688	00:04:08:15
0.414023372287145	15ACA8C5	1261.360708	1261.39975	00:04:08:16
0.414023372287145	15ACD4C3	1261.399771	1261.438813	00:04:08:17
0.414023372287145	15AD00C0	1261.438833	1261.477875	00:04:08:18
0.414023372287145	15AD2CBD	1261.477896	1261.516938	00:04:08:19
0.414023372287145	15AD58BA	1261.516958	1261.556	00:04:08:20
0.414023372287145	15AD84B8	1261.556021	1261.595063	00:04:08:21
0.414023372287145	15ADB0B5	1261.595083	1261.634125	00:04:08:22
0.414023372287145	15ADDCB2	1261.634146	1261.673188	00:04:08:23
0.414023372287145	15AE08B0	1261.673208	1261.71225	00:04:08:24
0.415692821368948	15AE34AD	1261.712271	1261.751313	00:04:09:00
0.415692821368948	15AE60AA	1261.751333	1261.790375	00:04:09:01
0.415692821368948	15AE8CA8	1261.790396	1261.829417	00:04:09:02
0.415692821368948	15AEB89F	1261.829438	1261.868479	00:04:09:03
0.415692821368948	15AEE49C	1261.8685	1261.907542	00:04:09:04
0.415692821368948	15AF109A	1261.907563	1261.946604	00:04:09:05
0.415692821368948	15AF3C97	1261.946625	1261.985667	00:04:09:06
0.415692821368948	15AF6894	1261.985688	1262.024729	00:04:09:07
0.415692821368948	15AF9491	1262.02475	1262.063792	00:04:09:08
0.415692821368948	15AFC08F	1262.063813	1262.102854	00:04:09:09
0.415692821368948	15AFEC8C	1262.102875	1262.141917	00:04:09:10
0.415692821368948	15B0188A	1262.141938	1262.180979	00:04:09:11
0.415692821368948	15B04487	1262.181	1262.220042	00:04:09:12
0.415692821368948	15B07084	1262.220063	1262.259104	00:04:09:13
0.415692821368948	15B09C81	1262.259125	1262.298167	00:04:09:14
0.415692821368948	15B0C87F	1262.298188	1262.337229	00:04:09:15
0.415692821368948	15B0F47C	1262.33725	1262.376292	00:04:09:16
0.415692821368948	15B12079	1262.376313	1262.415354	00:04:09:17
0.415692821368948	15B14C76	1262.415375	1262.454417	00:04:09:18
0.415692821368948	15B17874	1262.454438	1262.493479	00:04:09:19
0.415692821368948	15B1A471	1262.4935	1262.532542	00:04:09:20
0.415692821368948	15B1D06F	1262.532563	1262.571646	00:04:09:21
0.415692821368948	15B1FC78	1262.571667	1262.610708	00:04:09:22
0.415692821368948	15B22875	1262.610729	1262.649771	00:04:09:23
0.415692821368948	15B25472	1262.649792	1262.688833	00:04:09:24
0.417362270450751	15B28070	1262.688854	1262.727896	00:04:10:00
0.417362270450751	15B2AC6D	1262.727917	1262.766958	00:04:10:01
0.417362270450751	15B2D86A	1262.766979	1262.806021	00:04:10:02
0.417362270450751	15B30468	1262.806042	1262.845083	00:04:10:03
0.417362270450751	15B33065	1262.845104	1262.884146	00:04:10:04
0.417362270450751	15B35C62	1262.884167	1262.923208	00:04:10:05
0.417362270450751	15B3885F	1262.923229	1262.962271	00:04:10:06
0.417362270450751	15B3B45D	1262.962292	1263.001333	00:04:10:07
0.417362270450751	15B3E05A	1263.001354	1263.040396	00:04:10:08
0.417362270450751	15B40C57	1263.040417	1263.079458	00:04:10:09
0.417362270450751	15B43855	1263.079479	1263.118521	00:04:10:10
0.417362270450751	15B46452	1263.118542	1263.157583	00:04:10:11
0.417362270450751	15B4904F	1263.157604	1263.196646	00:04:10:12
0.417362270450751	15B4BC4D	1263.196667	1263.235708	00:04:10:13
0.417362270450751	15B4E84A	1263.235729	1263.274771	00:04:10:14
0.417362270450751	15B51447	1263.274792	1263.313833	00:04:10:15
0.417362270450751	15B54044	1263.313854	1263.352896	00:04:10:16
0.417362270450751	15B56C42	1263.352917	1263.391958	00:04:10:17
0.417362270450751	15B5983F	1263.391979	1263.431	00:04:10:18
0.417362270450751	15B5C436	1263.431021	1263.470063	00:04:10:19
0.417362270450751	15B5F034	1263.470083	1263.509125	00:04:10:20
0.417362270450751	15B61C31	1263.509146	1263.548188	00:04:10:21
0.417362270450751	15B6482E	1263.548208	1263.58725	00:04:10:22
0.417362270450751	15B6742C	1263.587271	1263.626313	00:04:10:23
0.417362270450751	15B6A029	1263.626333	1263.665375	00:04:10:24
0.419031719532554	15B6CC26	1263.665396	1263.704438	00:04:11:00
0.419031719532554	15B6F823	1263.704458	1263.7435	00:04:11:01
0.419031719532554	15B72421	1263.743521	1263.782563	00:04:11:02
0.419031719532554	15B7501E	1263.782583	1263.821625	00:04:11:03
0.419031719532554	15B77C1C	1263.821646	1263.860688	00:04:11:04
0.419031719532554	15B7A819	1263.860708	1263.89975	00:04:11:05
0.419031719532554	15B7D416	1263.899771	1263.938813	00:04:11:06
0.419031719532554	15B80013	1263.938833	1263.977875	00:04:11:07
0.419031719532554	15B82C11	1263.977896	1264.016938	00:04:11:08
0.419031719532554	15B8580E	1264.016958	1264.056	00:04:11:09
0.419031719532554	15B8840B	1264.056021	1264.095063	00:04:11:10
0.419031719532554	15B8B009	1264.095083	1264.134125	00:04:11:11
0.419031719532554	15B8DC06	1264.134146	1264.173229	00:04:11:12
0.419031719532554	15B9080F	1264.17325	1264.212292	00:04:11:13
0.419031719532554	15B9340D	1264.212313	1264.251354	00:04:11:14
0.419031719532554	15B9600A	1264.251375	1264.290417	00:04:11:15
0.419031719532554	15B98C07	1264.290438	1264.329479	00:04:11:16
0.419031719532554	15B9B804	1264.3295	1264.368542	00:04:11:17
0.419031719532554	15B9E402	1264.368563	1264.407604	00:04:11:18
0.419031719532554	15BA0FFF	1264.407625	1264.446667	00:04:11:19
0.419031719532554	15BA3BFD	1264.446688	1264.485729	00:04:11:20
0.419031719532554	15BA67FA	1264.48575	1264.524792	00:04:11:21
0.419031719532554	15BA93F7	1264.524813	1264.563854	00:04:11:22
0.419031719532554	15BABFF4	1264.563875	1264.602917	00:04:11:23
0.419031719532554	15BAEBF2	1264.602938	1264.641979	00:04:11:24
0.420701168614357	15BB17EF	1264.642	1264.681042	00:04:12:00
0.420701168614357	15BB43EC	1264.681063	1264.720104	00:04:12:01
0.420701168614357	15BB6FEA	1264.720125	1264.759167	00:04:12:02
0.420701168614357	15BB9BE7	1264.759188	1264.798229	00:04:12:03
0.420701168614357	15BBC7E4	1264.79825	1264.837292	00:04:12:04
0.420701168614357	15BBF3E2	1264.837313	1264.876354	00:04:12:05
0.420701168614357	15BC1FDF	1264.876375	1264.915417	00:04:12:06
0.420701168614357	15BC4BDC	1264.915438	1264.954479	00:04:12:07
0.420701168614357	15BC77D9	1264.9545	1264.993542	00:04:12:08
0.420701168614357	15BCA3D7	1264.993563	1265.032583	00:04:12:09
0.420701168614357	15BCCFCE	1265.032604	1265.071646	00:04:12:10
0.420701168614357	15BCFBCB	1265.071667	1265.110708	00:04:12:11
0.420701168614357	15BD27C9	1265.110729	1265.149771	00:04:12:12
0.420701168614357	15BD53C6	1265.149792	1265.188833	00:04:12:13
0.420701168614357	15BD7FC3	1265.188854	1265.227896	00:04:12:14
0.420701168614357	15BDABC1	1265.227917	1265.266958	00:04:12:15
0.420701168614357	15BDD7BE	1265.266979	1265.306021	00:04:12:16
0.420701168614357	15BE03BB	1265.306042	1265.345083	00:04:12:17
0.420701168614357	15BE2FB8	1265.345104	1265.384146	00:04:12:18
0.420701168614357	15BE5BB6	1265.384167	1265.423208	00:04:12:19
0.420701168614357	15BE87B3	1265.423229	1265.462271	00:04:12:20
0.420701168614357	15BEB3B0	1265.462292	1265.501333	00:04:12:21
0.420701168614357	15BEDFAE	1265.501354	1265.540396	00:04:12:22
0.420701168614357	15BF0BAB	1265.540417	1265.579458	00:04:12:23
0.420701168614357	15BF37A8	1265.579479	1265.618521	00:04:12:24
0.42237061769616	15BF63A6	1265.618542	1265.657583	00:04:13:00
0.42237061769616	15BF8FA3	1265.657604	1265.696646	00:04:13:01
0.42237061769616	15BFBBA0	1265.696667	1265.73575	00:04:13:02
0.42237061769616	15BFE7A9	1265.735771	1265.774813	00:04:13:03
0.42237061769616	15C013A7	1265.774833	1265.813875	00:04:13:04
0.42237061769616	15C03FA4	1265.813896	1265.852938	00:04:13:05
0.42237061769616	15C06BA1	1265.852958	1265.892	00:04:13:06
0.42237061769616	15C0979F	1265.892021	1265.931063	00:04:13:07
0.42237061769616	15C0C39C	1265.931083	1265.970125	00:04:13:08
0.42237061769616	15C0EF99	1265.970146	1266.009188	00:04:13:09
0.42237061769616	15C11B96	1266.009208	1266.04825	00:04:13:10
0.42237061769616	15C14794	1266.048271	1266.087313	00:04:13:11
0.42237061769616	15C17391	1266.087333	1266.126375	00:04:13:12
0.42237061769616	15C19F8F	1266.126396	1266.165438	00:04:13:13
0.42237061769616	15C1CB8C	1266.165458	1266.2045	00:04:13:14
0.42237061769616	15C1F789	1266.204521	1266.243563	00:04:13:15
0.42237061769616	15C22386	1266.243583	1266.282625	00:04:13:16
0.42237061769616	15C24F84	1266.282646	1266.321688	00:04:13:17
0.42237061769616	15C27B81	1266.321708	1266.36075	00:04:13:18
0.42237061769616	15C2A77E	1266.360771	1266.399813	00:04:13:19
0.42237061769616	15C2D37C	1266.399833	1266.438875	00:04:13:20
0.42237061769616	15C2FF79	1266.438896	1266.477938	00:04:13:21
0.42237061769616	15C32B76	1266.477958	1266.517	00:04:13:22
0.42237061769616	15C35774	1266.517021	1266.556063	00:04:13:23
0.42237061769616	15C38371	1266.556083	1266.595125	00:04:13:24
0.424040066777963	15C3AF6E	1266.595146	1266.634167	00:04:14:00
0.424040066777963	15C3DB66	1266.634188	1266.673229	00:04:14:01
0.424040066777963	15C40763	1266.67325	1266.712292	00:04:14:02
0.424040066777963	15C43360	1266.712313	1266.751354	00:04:14:03
0.424040066777963	15C45F5D	1266.751375	1266.790417	00:04:14:04
0.424040066777963	15C48B5B	1266.790438	1266.829479	00:04:14:05
0.424040066777963	15C4B758	1266.8295	1266.868542	00:04:14:06
0.424040066777963	15C4E355	1266.868563	1266.907604	00:04:14:07
0.424040066777963	15C50F53	1266.907625	1266.946667	00:04:14:08
0.424040066777963	15C53B50	1266.946688	1266.985729	00:04:14:09
0.424040066777963	15C5674D	1266.98575	1267.024792	00:04:14:10
0.424040066777963	15C5934B	1267.024813	1267.063854	00:04:14:11
0.424040066777963	15C5BF48	1267.063875	1267.102917	00:04:14:12
0.424040066777963	15C5EB45	1267.102938	1267.141979	00:04:14:13
0.424040066777963	15C61742	1267.142	1267.181042	00:04:14:14
0.424040066777963	15C64340	1267.181063	1267.220104	00:04:14:15
0.424040066777963	15C66F3D	1267.220125	1267.259167	00:04:14:16
0.424040066777963	15C69B3A	1267.259188	1267.298229	00:04:14:17
0.424040066777963	15C6C738	1267.29825	1267.337333	00:04:14:18
0.424040066777963	15C6F341	1267.337354	1267.376396	00:04:14:19
0.424040066777963	15C71F3E	1267.376417	1267.415458	00:04:14:20
0.424040066777963	15C74B3C	1267.415479	1267.454521	00:04:14:21
0.424040066777963	15C77739	1267.454542	1267.493583	00:04:14:22
0.424040066777963	15C7A336	1267.493604	1267.532646	00:04:14:23
0.424040066777963	15C7CF34	1267.532667	1267.571708	00:04:14:24
0.425709515859766	15C7FB31	1267.571729	1267.610771	00:04:15:00
0.425709515859766	15C8272E	1267.610792	1267.649833	00:04:15:01
0.425709515859766	15C8532B	1267.649854	1267.688896	00:04:15:02
0.425709515859766	15C87F29	1267.688917	1267.727958	00:04:15:03
0.425709515859766	15C8AB26	1267.727979	1267.767021	00:04:15:04
0.425709515859766	15C8D723	1267.767042	1267.806083	00:04:15:05
0.425709515859766	15C90321	1267.806104	1267.845146	00:04:15:06
0.425709515859766	15C92F1E	1267.845167	1267.884208	00:04:15:07
0.425709515859766	15C95B1B	1267.884229	1267.923271	00:04:15:08
0.425709515859766	15C98719	1267.923292	1267.962333	00:04:15:09
0.425709515859766	15C9B316	1267.962354	1268.001396	00:04:15:10
0.425709515859766	15C9DF13	1268.001417	1268.040458	00:04:15:11
0.425709515859766	15CA0B10	1268.040479	1268.079521	00:04:15:12
0.425709515859766	15CA370E	1268.079542	1268.118583	00:04:15:13
0.425709515859766	15CA630B	1268.118604	1268.157646	00:04:15:14
0.425709515859766	15CA8F08	1268.157667	1268.196708	00:04:15:15
0.425709515859766	15CABB06	1268.196729	1268.23575	00:04:15:16
0.425709515859766	15CAE6FD	1268.235771	1268.274813	00:04:15:17
0.425709515859766	15CB12FA	1268.274833	1268.313875	00:04:15:18
0.425709515859766	15CB3EF8	1268.313896	1268.352938	00:04:15:19
0.425709515859766	15CB6AF5	1268.352958	1268.392	00:04:15:20
0.425709515859766	15CB96F2	1268.392021	1268.431063	00:04:15:21
0.425709515859766	15CBC2EF	1268.431083	1268.470125	00:04:15:22
0.425709515859766	15CBEEED	1268.470146	1268.509188	00:04:15:23
0.425709515859766	15CC1AEA	1268.509208	1268.54825	00:04:15:24
0.427378964941569	15CC46E7	1268.548271	1268.587313	00:04:16:00
0.427378964941569	15CC72E5	1268.587333	1268.626375	00:04:16:01
0.427378964941569	15CC9EE2	1268.626396	1268.665438	00:04:16:02
0.427378964941569	15CCCADF	1268.665458	1268.7045	00:04:16:03
